filed,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,accepted,prevrpt,detail,instance,nciks,aciks,yr,fik,quarter
20190328,0001654954-19-003503,1654954,MYMETICS CORP,2836.0,CH,,EPALINGES,CH-1066,EUROPEAN EXECUTIVE OFFICE,"4, ROUTE DE LA CORNICHE",011-41-21-653-45-35,CH,,EPALINGES,CH-1066,EUROPEAN EXECUTIVE OFFICE,"4, ROUTE DE LA CORNICHE",US,DE,251741849.0,ICHOR CORP,19970407.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-03-28 08:33:00.0,0,1,mymx-20181231.xml,1,,19,3503,2019q1
20190328,0001654954-19-003493,1654954,IMAGEWARE SYSTEMS INC,7372.0,US,CA,SAN DIEGO,92127,"10815 RANCHO BERNARDO RD.,",SUITE 310,8586738600,US,CA,SAN DIEGO,92127,"10815 RANCHO BERNARDO RD.,",SUITE 310,US,DE,330224167.0,IMAGEWARE SOFTWARE INC,19991123.0,2-ACC,0,1231.0,10-K,20181231,2018.0,FY,2019-03-27 20:44:00.0,0,1,iwsy-20181231.xml,1,,19,3493,2019q1
20190329,0001654954-19-003699,1654954,AZZURRA HOLDING CORP,3663.0,US,CA,LOS ANGELES,90045,6080 CENTRE DRIVE,SUITE 600,310-242-5698,US,CA,LOS ANGELES,90045,6080 CENTRE DRIVE,SUITE 600,US,DE,770289371.0,WAVE WIRELESS CORP,20051228.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-03-29 16:25:00.0,0,1,azzurra-20181231.xml,1,,19,3699,2019q1
20190329,0001654954-19-003698,1654954,"KRAIG BIOCRAFT LABORATORIES, INC",2820.0,US,MI,ANN ARBOR,48104,2723 SOUTH STATE STREET,SUITE 150,(734) 619-8066,US,MI,ANN ARBOR,48104,2723 SOUTH STATE STREET,SUITE 150,US,WY,830459707.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-03-29 16:16:00.0,0,1,kblb-20181231.xml,1,,19,3698,2019q1
20190329,0001654954-19-003697,1654954,"GT BIOPHARMA, INC.",2834.0,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,(800) 304-9888,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,US,FL,941620407.0,OXIS INTERNATIONAL INC,19940916.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-03-29 16:15:00.0,0,1,gtbp-20181231.xml,1,,19,3697,2019q1
20190329,0001654954-19-003609,1654954,CICERO INC,7371.0,US,NC,CARY,27518,8000 REGENCY PARKWAY,SUITE 542,9194612574,US,NC,CARY,27518,8000 REGENCY PARKWAY,SUITE 542,US,DE,112920559.0,LEVEL 8 SYSTEMS INC,19990112.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-03-29 10:43:00.0,0,1,cicn-20181231.xml,1,,19,3609,2019q1
20190329,0001654954-19-003656,1654954,"EXACTUS, INC.",3433.0,US,VA,GLEN ALLEN,23060,4870 SADLER RD.,SUITE 300,804-205-5036,US,VA,GLEN ALLEN,23060,4870 SADLER RD.,SUITE 300,US,NV,271085858.0,"SPIRAL ENERGY TECH., INC.",20131004.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-03-29 13:56:00.0,0,1,exdi-20181231.xml,1,,19,3656,2019q1
20190329,0001654954-19-003649,1654954,QUOTEMEDIA INC,7389.0,US,AZ,FOUNTAIN HILLS,85268,17100 E SHEA BLVD,SUITE 230,4809057311,US,AZ,FOUNTAIN HILLS,85268,17100 E SHEA BLVD,SUITE 230,US,NV,912008633.0,QUOTEMEDIA  INC,20030628.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-03-29 13:31:00.0,0,1,qmci-20181231.xml,1,,19,3649,2019q1
20190329,0001654954-19-003629,1654954,"MOBILESMITH, INC.",7372.0,US,NC,RALEIGH,27607,5400 TRINITY RD,SUITE 208,919-765-5000,US,NC,RALEIGH,27607,5400 TRINITY RD,SUITE 208,US,DE,954439334.0,SMART ONLINE INC,20000504.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-03-29 12:41:00.0,0,1,most-20181231.xml,1,,19,3629,2019q1
20190329,0001654954-19-003694,1654954,PROPHECY DEVELOPMENT CORP.,1000.0,CA,BC,VANCOUVER,V6C 1T2,SUITE 1610 - 409 GRANVILLE STREET,,604-569-3661,CA,BC,VANCOUVER,V6C 1T2,SUITE 1610 - 409 GRANVILLE STREET,,CA,BC,0.0,PROPHECY COAL CORP,20120321.0,4-NON,0,1231.0,20-F,20181231,2018.0,FY,2019-03-29 16:09:00.0,0,1,prpcf-20181231.xml,1,,19,3694,2019q1
20190401,0001654954-19-003887,1654954,PAID INC,7389.0,US,MA,WESTBOROUGH,01581,200 FRIBERG PARKWAY,SUITE 4004,617-861-6050,US,MA,WESTBOROUGH,01581,200 FRIBERG PARKWAY,SUITE 4004,US,DE,731479833.0,SALES ONLINE DIRECT INC,19990525.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 17:24:00.0,0,1,payd-20181231.xml,1,,19,3887,2019q2
20190401,0001654954-19-003885,1654954,"TRUE DRINKS HOLDINGS, INC.",2833.0,US,CA,IRVINE,92614,2 PARK PLAZA,SUITE 1200,9492033500,US,CA,IRVINE,92614,2 PARK PLAZA,SUITE 1200,US,NV,841575085.0,"BAZI INTERNATIONAL, INC.",20100803.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 17:21:00.0,0,1,truu-20181231.xml,1,,19,3885,2019q2
20190401,0001654954-19-003861,1654954,"TENAX THERAPEUTICS, INC.",8731.0,US,NC,MORRISVILLE,27560,ONE COPLEY PARKWAY,SUITE 490,919-806-4414,US,NC,MORRISVILLE,27560,ONE COPLEY PARKWAY,SUITE 490,US,DE,262593535.0,"OXYGEN BIOTHERAPEUTICS, INC.",20080703.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 16:31:00.0,0,1,tenx-20181231.xml,1,,19,3861,2019q2
20190401,0001654954-19-003883,1654954,"COMMONWEALTH INCOME & GROWTH FUND VII, LP",7350.0,US,PA,CHADDS FORD,19317,2 CHRISTY DRIVE,SUITE 200,610-594-9600,US,PA,CHADDS FORD,19317,2 CHRISTY DRIVE,SUITE 200,US,PA,263733264.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 17:16:00.0,0,1,fil-20181231.xml,1,,19,3883,2019q2
20190401,0001654954-19-003882,1654954,COMMONWEALTH INCOME & GROWTH FUND VI,7350.0,US,FL,CLEARWATER,33755,400 CLEVELAND STREET,7TH FLOOR,1-877-654-1500,US,FL,CLEARWATER,33755,400 CLEVELAND STREET,7TH FLOOR,US,PA,204115433.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 17:14:00.0,0,1,fil-20181231.xml,1,,19,3882,2019q2
20190401,0001654954-19-003881,1654954,COMMONWEALTH INCOME & GROWTH FUND V,7350.0,US,FL,CLEARWATER,33755,400 CLEVELAND STREET 7TH FL,,7274500750,US,FL,CLEARWATER,33755,400 CLEVELAND STREET 7TH FL,,,,0.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 17:11:00.0,0,1,fil-20181231.xml,1,,19,3881,2019q2
20190401,0001654954-19-003880,1654954,"WOUND MANAGEMENT TECHNOLOGIES, INC.",3842.0,US,TX,FORT WORTH,76102,1200 SUMMIT AVE,SUITE 414,817-529-2300,US,TX,FORT WORTH,76102,1200 SUMMIT AVE,SUITE 414,US,TX,592220004.0,MB SOFTWARE CORP,19960805.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 17:09:00.0,0,1,fil-20181231.xml,1,,19,3880,2019q2
20190401,0001654954-19-003878,1654954,"ZOOM TELEPHONICS, INC.",3661.0,US,MA,BOSTON,02110,"99 HIGH STREET, 28TH FLOOR",,617-423-1072,US,MA,BOSTON,02110,"99 HIGH STREET, 28TH FLOOR",,US,DE,42621506.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 17:06:00.0,0,1,zmtp-20181231.xml,1,,19,3878,2019q2
20190401,0001654954-19-003873,1654954,BLUE DOLPHIN ENERGY CO,1311.0,US,TX,HOUSTON,77002-5729,801 TRAVIS SUITE 2100,,7132-568-4725,US,TX,HOUSTON,77002-5729,801 TRAVIS SUITE 2100,,US,DE,731268729.0,MUSTANG RESOURCES CORP,19900122.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 17:02:00.0,0,1,bdco-20181231.xml,1,,19,3873,2019q2
20190401,0001654954-19-003872,1654954,"SANUWAVE HEALTH, INC.",3841.0,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,770-419-7525,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,US,NV,201176000.0,"RUB MUSIC ENTERPRISES, INC.",20071106.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 17:01:00.0,0,1,snwv-20181231.xml,1,,19,3872,2019q2
20190401,0001654954-19-003863,1654954,"AZURRX BIOPHARMA, INC.",2834.0,US,NY,BROOKLYN,11226,760 PARKSIDE AVENUE,SUITE 304,646-699-7855,US,NY,BROOKLYN,11226,760 PARKSIDE AVENUE,SUITE 304,US,DE,0.0,"BIOPHARMA D'AZUR, INC.",20140331.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 16:41:00.0,0,1,azrx-20181231.xml,1,,19,3863,2019q2
20190401,0001654954-19-003859,1654954,UNITED STATES ANTIMONY CORP,3330.0,US,MT,THOMPSON FALLS,59873,P O BOX 643,,4068273523,US,MT,THOMPSON FALLS,59873-0643,PO BOX 643,,US,MT,810305822.0,AGAU MINES INC,19740728.0,4-NON,0,1231.0,10-K/A,20181231,2018.0,FY,2019-04-01 16:23:00.0,0,1,uamy-20181231.xml,1,,19,3859,2019q2
20190401,0001654954-19-003785,1654954,SED INTELLIGENT HOME INC.,6500.0,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,301-971-3940,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,US,NV,271467607.0,HOMEOWNUSA,20101015.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 11:29:00.0,1,1,sedh-20181231.xml,1,,19,3785,2019q2
20190401,0001654954-19-003853,1654954,"CBA FLORIDA, INC.",8071.0,US,NV,LAS VEGAS,89119,1857 HELM DRIVE,,(702) 914-7250,US,NV,LAS VEGAS,89119,1857 HELM DRIVE,,US,FL,651078768.0,"CBA, INC.",20180521.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 16:18:00.0,0,1,cbai-20181231.xml,1,,19,3853,2019q2
20190401,0001654954-19-003856,1654954,"TOMI ENVIRONMENTAL SOLUTIONS, INC.",2860.0,US,CA,BEVERLY HILLS,90212,9454 WILSHIRE BLVD.,PENTHOUSE,8005251698,US,CA,BEVERLY HILLS,90212,9454 WILSHIRE BLVD.,PENTHOUSE,US,FL,591947988.0,"OZONE MAN, INC.",20071130.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 16:20:00.0,0,1,tomz-20181231.xml,1,,19,3856,2019q2
20190401,0001654954-19-003748,1654954,UNITED STATES ANTIMONY CORP,3330.0,US,MT,THOMPSON FALLS,59873,P O BOX 643,,4068273523,US,MT,THOMPSON FALLS,59873-0643,PO BOX 643,,US,MT,810305822.0,AGAU MINES INC,19740728.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 07:32:00.0,1,1,uamy-20181231.xml,1,,19,3748,2019q2
20190401,0001654954-19-003786,1654954,AMANASU TECHNO HOLDINGS CORP,3751.0,US,NY,NEW YORK,10022,11TH FLOOR 115 EAST 57TH STREET,,6462741274,US,NY,NEW YORK,10022,11TH FLOOR 115 EAST 57TH STREET,,US,NV,980351508.0,AMANASU TECHNOLOGIES CORP,20020307.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 11:56:00.0,0,1,fil-20181231.xml,1,,19,3786,2019q2
20190401,0001654954-19-003787,1654954,AMANASU ENVIRONMENT CORP,4955.0,US,NY,NEW YORK,10022,115 EAST 57TH STREET,11TH FL,6462741274,US,NY,NEW YORK,10022,115 EAST 57TH STREET,11TH FL,US,NV,980347883.0,AMANASU ENVIRONMENT  CORP,20030401.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 11:56:00.0,0,1,fil-20181231.xml,1,,19,3787,2019q2
20190401,0001654954-19-003809,1654954,HOTAPP BLOCKCHAIN INC.,8742.0,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 450,301-971-3940,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 450,US,DE,454742558.0,"HOTAPP BLOCKCHAIN, INC.",20180104.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 13:38:00.0,0,1,htpc-20181231.xml,1,,19,3809,2019q2
20190401,0001654954-19-003723,1654954,ADVANTEGO CORP,7374.0,US,CO,DENVER,80210,3801 EAST FLORIDA AVE.,SUITE 400,(949) 627-8977,US,CO,DENVER,80210,3801 EAST FLORIDA AVE.,SUITE 400,US,CO,841116515.0,GOLDEN EAGLE INTERNATIONAL INC,19950821.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-03-29 18:15:00.0,0,1,adgo-20181231.xml,1,,19,3723,2019q2
20190401,0001654954-19-003832,1654954,INFORMATION ANALYSIS INC,7372.0,US,VA,FAIRFAX,22030,11240 WAPLES MILL RD,SUITE 201,7033833000,US,VA,FAIRFAX,22030,11240 WAPLES MILL RD,SUITE 201,US,VA,541167364.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 15:24:00.0,0,1,iaic-20181231.xml,1,,19,3832,2019q2
20190401,0001654954-19-003847,1654954,NEW AGE BEVERAGES CORP,2082.0,US,CO,DENVER,80229,1700 EAST,68TH AVENUE,303-289-8655,US,CO,DENVER,80229,1700 EAST,68TH AVENUE,US,WA,272432263.0,"AMERICAN BREWING COMPANY, INC.",20130620.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 16:09:00.0,0,1,nbev-20181231.xml,1,,19,3847,2019q2
20190401,0001654954-19-003849,1654954,"RUMBLEON, INC.",7371.0,US,TX,COPPELL,75019,1350 LAKESHORE DRIVE,SUITE 160,469-250-1185,US,TX,COPPELL,75019,1350 LAKESHORE DRIVE,SUITE 160,US,NV,463951329.0,"SMART SERVER, INC",20140114.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 16:16:00.0,0,1,rmbl-20181231.xml,1,,19,3849,2019q2
20190401,0001654954-19-003852,1654954,PEDEVCO CORP,1311.0,US,TX,HOUSTON,77079,1250 WOOD BRANCH PARK DR.,SUITE 400,855-733-3826,US,TX,HOUSTON,77079,1250 WOOD BRANCH PARK DR.,SUITE 400,US,TX,223755993.0,"BLAST ENERGY SERVICES, INC.",20050610.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 16:17:00.0,0,1,ped-20181231.xml,1,,19,3852,2019q2
20190401,0001654954-19-003817,1654954,MANUFACTURED HOUSING PROPERTIES INC.,6500.0,US,NC,PINEVILLE,28134,136 MAIN STREET,,704-869-2500,US,NC,PINEVILLE,28134,136 MAIN STREET,,US,NV,510482104.0,MANUFACTURING HOUSING PROPERTIES INC.,20180307.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-01 13:55:00.0,0,1,mhpc-20181231.xml,1,,19,3817,2019q2
20190402,0001654954-19-003898,1654954,FIRST MINING GOLD CORP.,1040.0,CA,BC,VANCOUVER,V6C 3L2,1805-925 WEST GEORGIA STREET,,604-639-8821,CA,BC,VANCOUVER,V6C 3L2,1805-925 WEST GEORGIA STREET,,CA,BC,0.0,FIRST MINING FINANCE CORP.,20150504.0,,0,1231.0,40-F,20181231,2018.0,FY,2019-04-01 20:44:00.0,0,1,ffmgf-20181231.xml,1,,19,3898,2019q2
20190402,0001654954-19-003967,1654954,"YUMA ENERGY, INC.",1311.0,US,TX,HOUSTON,77027,1177 WEST LOOP SOUTH,SUITE 1825,713-968-7000,US,TX,HOUSTON,77027,1177 WEST LOOP SOUTH,SUITE 1825,US,DE,812235304.0,"YUMA DELAWARE MERGER SUBSIDIARY, INC.",20160415.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-02 16:41:00.0,0,1,yuma-20181231.xml,1,,19,3967,2019q2
20190404,0001654954-19-004048,1654954,PETROSHARE CORP.,1311.0,US,CO,ENGLEWOOD,80112,9635 MAROON CIRCLE,SUITE 400,(303) 500-1169,US,CO,ENGLEWOOD,80112,9635 MAROON CIRCLE,SUITE 400,US,CO,461454523.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-03 22:00:00.0,0,1,prhr-20181231.xml,1,,19,4048,2019q2
20190408,0001654954-19-004159,1654954,"SANUWAVE HEALTH, INC.",3841.0,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,770-419-7525,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,US,NV,201176000.0,"RUB MUSIC ENTERPRISES, INC.",20071106.0,4-NON,0,1231.0,POS AM,20181231,2018.0,FY,2019-04-08 17:15:00.0,0,1,snwv-20181231.xml,1,,19,4159,2019q2
20190409,0001654954-19-004201,1654954,"COMMAND CENTER, INC.",7363.0,US,CO,LAKEWOOD,80235,3609 S WADSWORTH BLVD.,SUITE 250,(208) 773-7450,US,CO,LAKEWOOD,80235,3609 S WADSWORTH BLVD.,SUITE 250,US,WA,912084501.0,TEMPORARY FINANCIAL SERVICES INC,20010507.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-09 16:18:00.0,0,1,ccni-20181228.xml,1,,19,4201,2019q2
20190411,0001654954-19-004238,1654954,OCEAN THERMAL ENERGY CORP,4931.0,US,PA,LANCASTER,17603,800 SOUTH QUEEN STREET,,(717) 299-1344,US,PA,LANCASTER,17603,800 SOUTH QUEEN STREET,,US,NV,205081381.0,TETRIDYN SOLUTIONS INC,20060607.0,4-NON,0,1231.0,POS AM,20181231,2018.0,FY,2019-04-10 18:53:00.0,0,1,cpwr-20181231.xml,1,,19,4238,2019q2
20190411,0001654954-19-004295,1654954,"NOVUME SOLUTIONS, INC.",3669.0,US,VA,CHANTILLY,20152,14420 ALBEMARLE POINT PLACE,SUITE 200,7039533838,US,VA,CHANTILLY,20152,14420 ALBEMARLE POINT PLACE,SUITE 200,US,DE,815266334.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-11 16:57:00.0,0,1,nvmm-20181231.xml,1,,19,4295,2019q2
20190412,0001654954-19-004352,1654954,"DROPCAR, INC.",4899.0,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,(646) 342-1595,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,US,DE,980204758.0,WPCS INTERNATIONAL INC,20020612.0,4-NON,0,1231.0,10-K/A,20181231,2018.0,FY,2019-04-12 17:02:00.0,0,1,dcar-20181231.xml,1,,19,4352,2019q2
20190412,0001654954-19-004359,1654954,"LAREDO OIL, INC.",1311.0,US,CO,GOLDEN,80403,110 N. RUBEY DR.,SUITE 120,720-295-1214,US,CO,GOLDEN,80403,110 N. RUBEY DR.,SUITE 120,US,DE,262435874.0,"LAREDO MINING, INC.",20080808.0,4-NON,0,531.0,10-Q,20190228,2019.0,Q3,2019-04-12 17:17:00.0,0,1,lrdc-20190228.xml,1,,19,4359,2019q2
20190412,0001654954-19-004348,1654954,"BRIGHT MOUNTAIN MEDIA, INC.",7371.0,US,FL,BOCA RATON,33487,6400 CONGRESS AVE.,SUITE 2050,561-998-2440,US,FL,BOCA RATON,33487,6400 CONGRESS AVE.,SUITE 2050,US,FL,272977890.0,BRIGHT MOUNTAIN ACQUISITION CORP,20140729.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-12 16:21:00.0,0,1,bmtm-20181231.xml,1,,19,4348,2019q2
20190412,0001654954-19-004354,1654954,"SUNSHINE BIOPHARMA, INC",8731.0,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,514-426-6161,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,US,CO,205566275.0,"MOUNTAIN WEST BUSINESS SOLUTIONS, INC",20071030.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-12 17:09:00.0,0,1,sbfm-20181231.xml,1,,19,4354,2019q2
20190412,0001654954-19-004343,1654954,AEHR TEST SYSTEMS,3825.0,US,CA,FREMONT,94539,400 KATO TERRACE,,5106239400,US,CA,FREMONT,94539,400 KATO TERRACE,,US,CA,942424084.0,,,4-NON,0,531.0,10-Q,20190228,2019.0,Q3,2019-04-12 16:03:00.0,0,1,aehr-20190228.xml,1,,19,4343,2019q2
20190415,0001654954-19-004395,1654954,VASO CORP,3845.0,US,NY,PLAINVIEW,11803,"137 COMMERCIAL STREET, STE. 200",,516-997-4600,US,NY,PLAINVIEW,11803,"137 COMMERCIAL STREET, STE. 200",,US,DE,112871434.0,"VASOMEDICAL, INC",20120606.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-15 16:09:00.0,0,1,vaso-20181231.xml,1,,19,4395,2019q2
20190415,0001654954-19-004397,1654954,INTELLIPHARMACEUTICS INTERNATIONAL INC.,2834.0,CA,ON,TORONTO,M9W 5X2,30 WORCESTER ROAD,,416-798-3001,CA,ON,TORONTO,M9W 5X2,30 WORCESTER ROAD,,CA,ON,0.0,INTELLIPHARMACEUTICS INTERNATIONAL INC.,20091020.0,,0,1130.0,6-K,20190228,2019.0,Q1,2019-04-15 16:26:00.0,0,1,ipci-20190228.xml,1,,19,4397,2019q2
20190415,0001654954-19-004400,1654954,"CAPITAL FINANCIAL HOLDINGS, INC",6211.0,US,ND,MINOT,58701,1821 BURDICK EXPRESSWAY W,,701-837-9600,US,ND,MINOT,58701,1821 BURDICK EXPRESSWAY W,,US,ND,450404061.0,INTEGRITY MUTUAL FUNDS INC,20020620.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-15 16:35:00.0,0,1,cpfh-20181231.xml,1,,19,4400,2019q2
20190415,0001654954-19-004403,1654954,FIELDPOINT PETROLEUM CORP,1311.0,US,TX,AUSTIN,78746,609 CASTLE ROAD,SUITE 335,5122508692,US,TX,AUSTIN,78746,609 CASTLE ROAD,SUITE 335,US,CO,840811034.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-15 16:56:00.0,0,1,fpp-20181231.xml,1,,19,4403,2019q2
20190415,0001654954-19-004408,1654954,PREMIER BIOMEDICAL INC,2836.0,US,PA,JACKSON CENTER,16133,P.O. BOX 25,,724-633-7033,US,PA,JACKSON CENTER,16133,P.O. BOX 25,,US,NV,272635666.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-15 17:01:00.0,0,1,biei-20181231.xml,1,,19,4408,2019q2
20190415,0001654954-19-004410,1654954,"DRIVEN DELIVERIES, INC.",8742.0,US,CA,SAN DIEGO,92123,510 KEARNY VILLA ROAD,STE 205,858-736-5393,US,CA,SAN DIEGO,92123,510 KEARNY VILLA ROAD,STE 205,US,DE,320416399.0,RESULTS BASED OUTSOURCING INC,20141231.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-15 17:07:00.0,0,1,fil-20181231.xml,1,,19,4410,2019q2
20190415,0001654954-19-004414,1654954,"NATIONAL AMERICAN UNIVERSITY HOLDINGS, INC.",8200.0,US,SD,RAPID CITY,57701,5301 MT. RUSHMORE ROAD,,(605) 721-5220,US,SD,RAPID CITY,57701,5301 MT. RUSHMORE ROAD,,US,DE,830479936.0,CAMDEN LEARNING CORP,20070517.0,4-NON,0,531.0,10-Q,20190228,2018.0,Q3,2019-04-15 17:22:00.0,0,1,nauh-20190228.xml,1,,19,4414,2019q2
20190415,0001654954-19-004418,1654954,"YOUNGEVITY INTERNATIONAL, INC.",5961.0,US,CA,CHULA VISTA,91914,2400 BOSWELL ROAD,,619-934-3980,US,CA,CHULA VISTA,91914,2400 BOSWELL ROAD,,US,DE,900890517.0,"AL INTERNATIONAL, INC.",20130211.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-15 17:24:00.0,0,1,ygyi-20181231.xml,1,,19,4418,2019q2
20190416,0001654954-19-004420,1654954,"WEED, INC.",8731.0,US,AZ,TUCSON,85750,4920 N. POST TRAIL,,520-818-8582,US,AZ,TUCSON,85750,4920 N. POST TRAIL,,US,NV,830452269.0,UNITED MINES INC,20070320.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-15 18:04:00.0,0,1,budz-20181231.xml,1,,19,4420,2019q2
20190416,0001654954-19-004468,1654954,QUANTRX BIOMEDICAL CORP,3841.0,US,OR,TUALATIN,97062,P.O. BOX 4960,,267-880-1595,US,OR,TUALATIN,97062,P.O. BOX 4960,,US,NV,330202574.0,AFEM MEDICAL CORP,19970722.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-16 14:38:00.0,0,1,qtxb-20181231.xml,1,,19,4468,2019q2
20190416,0001654954-19-004479,1654954,LAKELAND INDUSTRIES INC,3842.0,US,NY,RONKONKOMA,11779,3555 VETERANS MEMORIAL HIGHWAY,SUITE C,6319819700,US,NY,RONKONKOMA,11779,3555 VETERANS MEMORIAL HIGHWAY,SUITE C,US,DE,133115216.0,,,2-ACC,0,131.0,10-K,20190131,2018.0,FY,2019-04-16 16:03:00.0,0,1,lake-20190131.xml,1,,19,4479,2019q2
20190416,0001654954-19-004488,1654954,"ECO ENERGY TECH ASIA, LTD",100.0,US,NV,SPARKS,89431-7722,4650 WEDEKIND ROAD,STE #2,85221858716,HK,,CAUSEWAY BAY,00000,"UNIT A, 3/F, WINNER COMM. BUILDING",401-403 LOCKHART ROAD,US,NV,473444723.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-16 16:45:00.0,0,1,eeta-20181231.xml,1,,19,4488,2019q2
20190416,0001654954-19-004490,1654954,AMERICAN BIO MEDICA CORP,2834.0,US,NY,KINDERHOOK,12106,122 SMITH ROAD,,5187588158,US,NY,KINDERHOOK,12106,122 SMITH ROAD,,US,NY,141702188.0,,,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-04-16 17:08:00.0,0,1,abmc-20181231.xml,1,,19,4490,2019q2
20190417,0001654954-19-004533,1654954,"FRIENDABLE, INC.",7372.0,US,CA,CAMPBELL,95008,1821 S BASCOM AVE,SUITE 353,(855) 473-8473,US,CA,CAMPBELL,95008,1821 S BASCOM AVE,SUITE 353,US,NV,980546715.0,"IHOOKUP SOCIAL, INC.",20140204.0,4-NON,0,1231.0,10-K/A,20181231,2018.0,FY,2019-04-17 17:17:00.0,0,1,fdbl-20181231.xml,1,,19,4533,2019q2
20190422,0001654954-19-004659,1654954,"EXEO ENTERTAINMENT, INC.",3570.0,US,NV,LAS VEGAS,89118,"4478 WAGON TRAIL AVE,",,702-361-3188,US,NV,LAS VEGAS,89118,"4478 WAGON TRAIL AVE,",,US,NV,452224704.0,,,4-NON,0,1130.0,10-Q,20190228,2019.0,Q1,2019-04-22 17:14:00.0,0,1,exeo-20190228.xml,1,,19,4659,2019q2
