,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
FeasibilityStudy,,,,,,,,,,,,,,,,,,308296.0,308296.0,,,,,,,,,,,,,,,,,,,,,,,,,
SettlementOfAssetRetirementObligationsThroughNoncashPaymentsAmount,,,,,,,,,,,,,,0.0,21939.0,1878.0,,32389.0,30511.0,-10868.0,,444448.0,0.0,-9831.0,,0.0,,,,,,,,,,,,,,,,,,
ValuationAllowanceforImpairmentofRecognizedServicingAssetsAggregateWritedownofLandDeposits,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
LossArisingFromLoanGuarantees,,,,,,,,,,,,,,,0.0,-4563829.0,0.0,,7360706.0,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnInvestmentWriteOffOne,,,,,,,,,,,,,,,,,,,-95350.0,,,,,,,,,,,,,,,,,,,,,,,,,
ValuationAllowanceForImpairmentOfRecognizedServicingAssetsAggregateWriteDowns,,,,,,,,,,,,,,,,,,0.0,17390.0,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnWriteOffOfUncollectibleLoans,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
DeconsolidationGainOrLossAmount,,,,,,,,,,,,,,6035839.0,6035839.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7148000.0
WriteoffConstructioninProgress,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ValuationAllowanceforImpairmentofRecognizedServicingAssetsAggregateWritedownsTrademarkCost,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
WriteOffOfDeferredDebtIssuanceCost,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OtherNoncashIncome,,,,,,,,,,,,,,,,,,0.0,1142152.0,,,,,,,,,,,,,,,,,,,,,,,,,
GainOrLossOnSaleofInterestInSubsidiary,,,,,,,,,,,,,,,,,,1717024.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnDisposalOfSubsidiaries,,,,,,,,,,,,,,,,,,0.0,3420612.0,,,,,,,,,,,,,,,,,,,,,,,,,
OtherMiscellaneousExpense,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,,,,,,,,,,,1233.0,-11316.0,,,,,,,,,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesIssuedBasic,,,,,,,,,,,,,,,,,,17219486.0,22103914.0,,,,,,,,,,,,,,,,,,,,,,,,,
RevenueHardware,,,,,,,,,,,,,,,,,,,,,,,23866645.0,,,,,4953139.0,,,,,,,,,,,,,,,,
RevenueSoftware,,,,,,,,,,,,,8529987.0,,,18597383.0,,,,16172885.0,,,25389636.0,,,,,3200905.0,,,,10366560.0,,,2347197.0,,,,,,,,,
CostHardwareSold,,,,,,,,,,,,,,,,,,,,,,,18769868.0,,,,,2910334.0,,,,,,,,,,,,,,,,
CostSoftwareSold,,,,,,,,,,,,,6386892.0,,,38574738.0,,,,10309838.0,,,8904134.0,,,,,1559861.0,,,,4086717.0,,,733617.0,,,,,,,,,
LineOfCreditFacilityCommitmentFeeAmount,,,,,,,,,,,,,,,,,,,,,,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,,,,,,,,,,,,,,,,,,,21495000.0,0.0,,,8441000.0,8441000.0,,,,8441000.0,,,,,,,,,,,,,
CostOthers,,,,,,,,,,,,,214957.0,,,395496.0,,,,472270.0,,,1337597.0,,,,,457390.0,,,,809947.0,,,95350.0,,,,,,,,,
JointVentureTransactionFee,,,,,,,,,,,,,,,,,,,,,,0.0,2275000.0,,,,,,,,,,,,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,865239.0,,6440.0,-442000.0,360413.0,129000.0,,,,,,-281000.0,,,,-99000.0,,,,,
GainLossOnSaleOfPropertyToRelatedParty,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
InterestExpenseRelatedToAmortizationOfCapitalLeaseDiscount,,,,,,,,,,,,,,,,,,,,,,,14294.0,,,,,,,,,,,,,,,,,,,,,
TangibleAssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,0.0,,,29976990.0,,,,,4616679.0,,,,0.0,,,4616679.0,,,,,,,,,
GainLossOnSaleOfProperties,,,,,,,,,,,,,,41063.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExplorationMiningPropertyUsa,,,,,,,,,,,,,303807.0,0.0,645137.0,,632460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExplorationMiningPropertyCanada,,,,,,,,,,,,,,6000.0,6000.0,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdministrativeFeesAmountPaid,,,,,,,,,,,,,,1800.0,7125.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SalesCommissionsAndFees,,,,,,,,,,,,,,0.0,18164.0,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnTransferOfOilAndGasProperty,,,,,,,,,,,,,,161029.0,0.0,0.0,0.0,161029.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ImputedInterestExpense,,,,,,,,,,,,,1525.0,376.0,1525.0,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ListingAndFilingFees,,,,,,,,,,,,,,,,,28587.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,
OrganizationalCosts,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfMineralProperties,,,,,,,,,,,,,,0.0,,2621.0,0.0,-33530.0,,2621.0,,,,,,,,,,,,,,,,,,,,,,,,
MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,-14010.0,-18259.0,,-14023.0,-27411.0,-165344.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscount,,,,,,,,,,,,,,,,18334.0,80267.0,80423.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ExpensesPaidToRelatedParties,,,,,,,,,,,,,,,,,181000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
DividendsPaidinkind,,,,,,,,,,,,,,-39603.0,,0.0,0.0,-39603.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GainFromChangeInDerivativeLiability,,,,,,,,,,,,,,,,616519.0,130131.0,-113363.0,,,,,,,,,,,,,,,,,,,,,,,,,,
LicensesAndPermits,,,,,,,,,,,,,,,,,74664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LossContingencyLossInPeriod,,,,,,,,,,,,,,-37910.0,,-38025.0,27214.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
PaymentForManagementFee,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WriteDownOfAmountDueFromRelatedParty,,,,,,,,,,,,,,,,,-644793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeLossTwo,,,,,,,,,,,,,,,,,-28165749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,0.0,8114.0,,20356.0,33311000.0,-52753.0,,11343.0,,,,,,,,,,,,,,,-17544000.0,,,,-18245000.0,,,,,
GainLossOnSaleOfDerivatives,,,,,,,,,,,,,,,,125000.0,124700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfCapitalLeasesNet,,,,,,,,,,,,,,,,,-60323.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstanding,,,,,,,,,,,,,,,,62961553.0,127000024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WebsiteDevelopment,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1480.0,1506.0
UnrealizedLossOnSecurities,,,,,,,,,,,,,,,3070425.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeightedAverageNumberBasicDilutedSharesOutstanding,,,,,,,,,,,,,153171954.0,,,,,86760000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,,,,,,,,,,,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfIntangibleAssets,,,,,,,,,,,,,,64900.0,0.0,-4319.0,457109.0,0.0,,,,,,,,,,,,,,,,,,,,,,222265.0,146700.0,146700.0,,
LossOnSaleOfOilAndGasProperties,,,,,,,,,,,,,,,,,0.0,-53869.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ThirdParties,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,613446.0,286039.0,29989.0,249681.0,,,,,,,,,,,,,,
RelatedParties,,,,,,,,,,,,,,,,,,,,,,,,,,555747.0,280063.0,0.0,0.0,25838.0,,,,,,,,,,,,,,
FacilityMembershipAndOperationsRevenue,,,,,,,,,,,,,,,,,,,,,,,,9444.0,,1513.0,,,,,,,,,,,,,,,,,,
CostOfRentalIncome,,,,,,,,,,,,,,,,,,,,,,,,814663.0,,422168.0,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightsRevaluation,,,,,,,,,,,,,,,,,,,,,,,,,,1197986.0,1162730.0,1197986.0,460265.0,,,,,,,,,,,,,,,
GainOnChangeInTheFairValueOfConvertiblePreferredStock,,,,,,,,,,,,,,,,,,,,,,0.0,,,,331127.0,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,,,,,,,45750.0,,,,0.0,,0.0,,3023.0,,,,,,,,,,,,,,,,,,
ConvertiblePreferredDividendsNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,-2010330.0,,,,,,,,,,,,,,,,,,
WarrantDerivativeLiabilityRecovery,,,,,,,,,,,,,,,,,,,,,,,,,,390900.0,810.0,,,,,,,,,,,,,,,,,
LossFromDiscontinuedOperations,,,,,,,,,,-1878000.0,,,,,,,,,,,,,,,,-372576.0,-148571.0,,,-372575.0,,,,,,,,,,,,,,
ImpairmentLossOnDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,
IncomeLossFromDiscontinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,-432754.0,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefitDiscontinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
GrossTransactionVolume,,,,,,,,,,,,,20876.0,23259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ResearchAndProductDevelopmentCostRecovery,,,,,,,,,,,,,,36140.0,7473781.0,7473781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RevenuesFromExternalCustomers,,,,,,,,,,,,,41664996.0,117197707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OemSystemsRevenue,,,,,,,,,,,,,,5192561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cemetery,,,,,,,,,,,,,,927682.0,860679.0,2462272.0,,3222954.0,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingLeasesIncomeStatementMinimumLeaseRevenue,,,,,,,,,,,,,786483.0,1059918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TradingRevenue,,,,,,,,,,,,,10968342.0,17771970.0,38772785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignExchangeBrokerageServices,,,,,,,,,,,,,278054.0,0.0,491284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aviation,,,,,,,,,,,,,,3182614.0,2410802.0,2949638.0,,9872259.0,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherInterestAndDividendIncome,,,,,,,,,,,,,521546.0,839064.0,1017221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestCareFunds,,,,,,,,,,,,,,20178.0,43579.0,74238.0,,80061.0,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingLeasesRentExpenseMinimumRentals,,,,,,,,,,,,,2497621.0,3666770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FairValueChangeOfPreciousMetals,,,,,,,,,,,,,27271.0,133804.0,-190249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FranchiseCosts,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OemSystemsContractCostsAndCostsOfSales,,,,,,,,,,,,,,4612866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MillProcessingFeeIncome,,,,,,,,,,,,,0.0,21174.0,21174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WellServiceExpense,,,,,,,,,,,,,1480706.0,0.0,0.0,1449821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfCemeterySales,,,,,,,,,,,,,,478900.0,1050309.0,555860.0,,2088974.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ValueAddedTaxNet,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxPenalties,,,,,,,,,,,,,1744050.0,0.0,,391771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfAviationSales,,,,,,,,,,,,,,2821573.0,2207969.0,2644717.0,,9278326.0,,,,,,,,,,,,,,,,,,,,,,,,,,
TradingExpensesAndCommissions,,,,,,,,,,,,,7397151.0,3818658.0,11057629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfMineralClaims,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StockOptionPlanExpense,,,,,,,,,,,,,,159206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsLossRecognizedInIncome,,,,,,,,,,,,,,0.0,925742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetLossGainOnSaleOfOrDefaultOnMineralProperty,,,,,,,,,,,,,,281398.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleAmountOfImpairmentLoss,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnWriteDownOfAmountsReceivable,,,,,,,,,,,,,-81641.0,0.0,-81641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UtilitiesOperatingExpenseTaxes,,,,,,,,,,,,,125.0,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnModificationOfDebt,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LossGainOnWarrantDerivativeLiability,,,,,,,,,,,,,,374579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBeforeLossFromExtraordinaryItem,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicShare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetIncome,,,,,,,,,,-99481.0,,,262305.0,262305.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MineralPropertyRecovery,,,,,,,,,,,,,,112668.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,-54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UtilitiesOperatingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0,4502.0,,,,,,,,,,,,,,,,
RegulatoryFees,,,,,,,,,,,,,,,,,,,,,,,,,,,3288.0,4188.0,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfAssetsHeldForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-10515000.0,,,,560000.0,,,,,,,,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,,,,,,,,1066730.0,,,,,238304.0,,,,,,,,,214998.0,,,,,,,,,,,,,,,,,
LossOnConversionOfConvertibleDebenture,,,,,,,,,,,,,,,0.0,540788.0,,,,0.0,,,,,,,1409908.0,,,,,,,,,,,,,,,,,
CapitalLeaseDiscount,,,,,,,,,,,,,,,,,,,,,,,,,,,14294.0,,,,,,,,,,,,,,,,,
IncomeTaxExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.0,,,,,,,,,,,,,,,,,
IncomeTaxBenefit,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1918000.0,-2249000.0,,,,,,,,,,,,,,,
FilingAndRegulatoryeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24102.0,,,,,,,,,,,
EffectOfExchangeRateOnCashContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3818.0,,1733.0,,-1750.0,,,,,,,,,
GainOnSettlementOfPayables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41982.0,,,,,,,,,,,
LossInMarketableSecuritiesOnJointVentureSettlement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,
LossOnSettlementOfWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,42944.0,,,,,,,,
CarryingCostsPropertyAndExplorationRights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55253.0,,,,,,,,,,,
ImpairmentOnNotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,
WriteOffMineralPropertyCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
WriteOffOfDepositOnSale,,,,,,,,,,,,,,,,,,,,,,55000.0,,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfPrepaidExpense,,,,,,,,,,,,,,,,,,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,
ExciseAndSalesTaxes,,,,,,,,,5628.0,12516.0,,,,,,6223000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RevenueOtherManufacturedProducts,,,,,,,,,,,,,19120375.0,,,53328214.0,,,,46649847.0,,,,,,,,,,,,4953139.0,,,4953139.0,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,,,,,,,,,,-2142085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,,,,,,,,,,,,,,,,3279000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PenaltyOnConvertibleNote,,,,,,,,,,,,,,,,212090.0,,174014.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentOnDepositForAcquisitionOfANonConsolidatedAffiliate,,,,,,,,,,,,,,,,1248804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnSaleOfInvestment,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,,,,,,,,,,,,0.0,,,-2748999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeLossPerShare,,,,,,,,,,,,,,,,-0.04,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
RevenueFromRoyalties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227322.0,,,,2131947.0,,,,
RevenueFromSaleOfGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8579000.0,,,,4808000.0,,4934000.0,,
AmortisationExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968.0,,,,,,1767000.0,11383.0,
EmployeeBenefitsExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7797000.0,182630.0,,,122782000.0,111135.0,,,224790.0,
GoldTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120618.0,,,,111366.0,,,,
DirectorsRemunerationExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000.0,,,,0.0,,,120500.0,
ConsultingFeesOther,,,,,,,,,,,,,,,,,,,,,,,,109879.0,,,,0.0,,,,0.0,,,,0.0,,,,2434.0,,,,
ChangeInFairValueOfWarrantsDenominatedInAForeignCurrency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
KeyManagementPersonnelCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544014.0,,,,,,,475722.0,
ExpenseArisingFromExplorationForAndEvaluationOfMineralResources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204000.0,1345000.0,,,38400000.0,15474000.0,,,50282615.0,
IncomeArisingFromExplorationForAndEvaluationOfMineralResources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27140000.0,1863045.0,,,62612000.0,1415574.0,,,,
FilingFeesAndTransferAgent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610.0,,,,,,,,
FinanceIncomeCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2413000.0,-1692000.0,,,-4088000.0,137228.0,,,,
NetExplorationExpenditures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471074.0,,,,4999959.0,,,,
TradingIncomeExpenseOnDerivativeFinancialInstruments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314317.0,,,,314317.0,,,314317.0,
LossBeforeIncomeTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
InventoryCosts,,,,,,,,,,,,,,,,,,,,254342.0,,,,,,,,,,,,,,,,62631.0,,,,383282.0,,,,
IdleAndRestartCostsIncurredDuringStrikeAtSanDimas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6207000.0,,,,,,,,
OtherExpenseByFunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207707.0,,,,,,,,
GainLossOnDisposalOfExplorationAndEvaluationAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-175000.0,,,,
InvestorRelationsAndShareholderInformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389222.0,,,,274966.0,,,,
InvestmentIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34000.0,14733.0,,,-744000.0,6275.0,,,35950.0,37.0
ServicesExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251055.0,,,,196823.0,,,386661.0,
DueDiligenceCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295726.0,,,,,,,,
OtherOperatingIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5740000.0,-27791.0,,,935000.0,2901193.0,,,2901193.0,
TransactionCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416000.0,,,,10134732.0,,,,4973991.0
DevelopmentCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
GainsLossesOnChangeInFairValueOfWarrantLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754000.0,,,,,,,,
GainsLossesOnFinancialLiabilitiesAtFairValueThroughProfitOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13500000.0,,,,,,,,
OtherExpenseByNature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355000.0,,,3473000.0,,3776.0,,,
GainLossOnDebtExtinguishment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1398000.0,,,,-918000.0,,,,
GainLossOnFinancialContractLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3348000.0,,,,6857000.0,,,,
ExpenseByNature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69006000.0,14207000.0,,,217500000.0,7712000.0,,15217000.0,1502000.0,14503808.0
ProfitLossFromOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70435000.0,-332026000.0,,,34100000.0,-4287628.0,,-84557000.0,-61444.0,-2739300.0
ProfitLossFromDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97653000.0,,,,,,-38000.0,,
ReversalOfAccruedDividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,734228.0,,,,
ImpairmentLossRecognisedInProfitOrLossIntangibleAssetsAndGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-328010.0,,,-328010.0,23911485.0
DeferredOtherTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
InventoryWritedown2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-26031.0,,16918000.0,22800.0,
ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
GainLossOnAcquisitionAndSaleOfExplorationAndEvaluationAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5393305.0,,,,346529.0,,,,
WritedownsReversalsOfPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-34438.0,,,-29601.0,
ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1062146.0,,,-1050000.0,,,-1261000.0,,
DilutionGainInAssociatedCompanies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503543.0,,,,,,,,
UnrealisedGainLossOnInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058000.0,,,,,,,,
GainsLossesOnDisposalsOfInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83345.0,,,,83345.0,,-215000.0,,126000000.0
IncomeTaxExpenseContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9724000.0,0.0,,,-35148000.0,0.0,,3629000.0,0.0,356431.0
BasicAndDilutedEarningsLossPerShareFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.74,,,,,,,,
