,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
DepositForPurchaseOfLandUseRights,,,,,,,,,,,,,27757223.0,,,19085878.0,,,,19085878.0,,,18237303.0,,,,,14799874.0,,,,14020901.0,,,,,,,,,,,
CommonStockVirurlIncSharesIssued,,,,,,,,,,,,,,,,,,,,,,,9280500.0,,,,,,,,,,,,,,,,,,,,
ShareSubscriptionsPayable,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
CommonStockVirurlIncSharesOutstanding,,,,,,,,,,,,,,,,,,,,,,,9280500.0,,,,,,,,,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyNoncurrent,,,,,,,,,,,,,,,,,,,,,,,-128880.0,,,,,-128880.0,,,,,,,,,,,,,,,
CurrentLiabilitiesHeldForSale,,,,,,,,,,,,,5920000.0,0.0,5920000.0,,,,,,,,2164000.0,,,,52486000.0,48597000.0,0.0,52486000.0,0.0,,,,,,,,,,,,
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,,,,,,,,,2027945.0,,,,2175000.0,,,1425000.0,,,2027026.0,,360000.0,,,79184000.0,0.0,,,96956000.0,,,,,,,,
AccumulatedAmortizationPropertyUnderCapitalLease,,,,,,,,,,,,,,148988.0,,132499.0,132499.0,132499.0,,185457.0,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfCapitalizedFinancingCost,,,,,,,,,,,,,,0.0,,10974.0,6737.0,38724.0,,63215.0,,,,,,,,,,,,,,,,,,,,,,,
DiscountOnNotesPayableCurent,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
DebtinstrumentUnamortizedDiscountNotesPayableNoncurrent,,,,,,,,,,,,,,,,0.0,60482.0,,,,,,,,,,,,,,,,,,,,,,,,,,
PrepaidRent,,,,,,,,,,,,,,,,,22500.0,0.0,,,,11250.0,,,,,,,,,,,,,,,,,,,,,
DiscountOnConvertiblePromissoryNoteNonCurrent,,,,,,,,,,,,,,409626.0,409626.0,409626.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SundryAssetsAndOtherReceivables,,,,,,,,,,,,,3940.0,,10275.0,,6216.0,6216.0,,,,,,,,,,,,,,,,,,,,,,,,,
NotePayableCurrentNetOfDiscount,,,,,,,,,,,,,,,,105326.0,26250.0,81041.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ExplorationAdvances,,,,,,,,,,,,,1000.0,1000.0,1000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
InventoryOreStockpilesOnLeachPads,,,,,,,,,,,,,35403.0,,136931.0,,55707.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NotePayableNetOfDiscount,,,,,,,,,,,,,,149160.0,,178471.0,178471.0,178471.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
DebenturePayableNetOfDiscount,,,,,,,,,,,,,,0.0,,,120480.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancesToRelatedParties,,,,,,,,,,,,,,47862.0,10000.0,10000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherReceivablesPrepaymentsAndPaymentInAdvance,,,,,,,,,,,,,9025841.0,11718933.0,,16466252.0,16250857.0,16466252.0,,,,,,,,,,,,,,,,,,,,,,,,,
InventoryWorkInProcessAndRawMaterials,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
RecoverableFromLoanGuarantee,,,,,,,,,,,,,,,,0.0,3135685.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,5529786.0,,0.0,6433034.0,6423708.0,,6423708.0,,,,,,,,,,,,,,,,,,,,,,,
LandAvailableForDevelopment,,,,,,,,,,,,,,100000.0,100000.0,,30000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredCostNet,,,,,,,,,,,,,,,,0.0,924075.0,407407.0,,,,,,,,,,,,,,,,,,,,,,,,,
LoanFromRelatedParties,,,,,,,,,,,,,712505.0,,1109423.0,,1307422.0,1427563.0,,,,,,,,,,,,,,,,,,,,,,,,,
SharesPayable,,,,,,,,,,,,,20000.0,,,,0.0,,,468200.0,,,,,,,,,,,,,,,,,,,,,,,
AdvanceOnLoanPayable,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ConstructionLoan,,,,,,,,,,,,,,,0.0,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,,,,,,,,,,,,,985153.0,985153.0,985153.0,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedLitigationCurrent,,,,,,,,,,,,,,0.0,,0.0,94860.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DerivativeLiabilityNotionalAmount,,,,,,,,,,,,,,,,916646.0,743930.0,643988.0,,,,,,,,,,,,,,,,,,,,,,,,,
LongTermConstructionLoanCurrent,,,,,,,,,,,,,,,,1576342.0,1576342.0,,,,,,,,,,,,,,,,,,,,,,,,,,
UnsecuredDebtCurrent,,,,,,,,,,,,,3318472.0,3318472.0,,6760465.0,6760465.0,9440944.0,,,,,,,,,,,,,,,,,,,,,,,,,
SecuredLongTermDebt,,,,,,,,,,,,,2021688.0,,2113924.0,,1684544.0,1619064.0,,,,,,,,,,,,,,,,,,,,,,,,,
DiscountOnLoansPayable,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,,,,,,,,,,,,,,,,,
AccountsPayableOfConsolidatedVariableInterestEntitiesViesWithoutRecourseToTheCompany,,,,,,,,,,,,,,,,,,,,,,,,,,9229.0,44867.0,44306.0,651254.0,,,,,,,,,,,,,,
UnbilledReceivablesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,538000.0,,,,,,,,,,,,,,,,,
DeferredRevenueOfVIEsWithoutRecourseToTheCompany,,,,,,,,,,,,,,,,,,,,,,,,,,217991.0,13431.0,15080.0,15080.0,,,,,,,,,,,,,,
AccruedExpensesAndOtherLiabilitiesOfVIEsWithoutRecourseToTheCompany,,,,,,,,,,,,,,,,,,,,,,,,,,998930.0,303766.0,599891.0,390176.0,,,,,,,,,,,,,,
DeferredExpensesReimbursement,,,,,,,,,,,,,,,,,,,,,,,,,,120847.0,0.0,120847.0,,,,,,,,,,,,,,,
DueToOtherRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,451000.0,,,,,,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,2515687.0,,,,,,,,,,,,,292124.0,,,,4633312.0,2327195.0,2327195.0,845809.0,,,,,,,,,,,,,1018738.0,
LoanFromOthers,,,,,,,,,,,,,,,,,,,,,,,,,,1320000.0,,1490000.0,,,,,,,,,,,,,,,
DueToAffiliateCurrent,,,,,,,,,172402.0,172402.0,,,,,,,,20268557.0,,,,,,444425.0,,736798.0,,,,,2084621.0,,,,,,,,,,,,
TemporaryEquityValueExcludingAdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
BillingsInExcessOfCostCurrent,,,,,,,,,179000.0,179000.0,,,12760278.0,,,,,,,,,,,,,3847085.0,3489776.0,3489776.0,,0.0,277971.0,0.0,0.0,,,,,,,,,,
OtherInvestmentsAndSecuritiesAtCost,,,,,,,,,,,,,0.0,0.0,3868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,,,,,,,,,,,,,,28584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulRentsReceivableCurrent,,,,,,,,,,,,,1909358.0,3333965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,,,,,,,,,,212257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,31617.0,,,,40374.0,,,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulLoansReceivableRelatedParties,,,,,,,,,,,,,0.0,1790659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnrealizedProfitOnOpenContracts,,,,,,,,,,,,,1837642.0,1837642.0,2961444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClassBExchangeableSharesType,,,,,,,,,,,,,,118339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredRentReceivablesNet,,,,,,,,,,,,,3462279.0,1711639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgriculturalRelatedInventory,,,,,,,,,,,,,,6885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TradingPreciousMetals,,,,,,,,,,,,,1674077.0,549221.0,248848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaterialsSuppliesAndOther,,,,,,,,,,,,,,7535252.0,6046477.0,4284923.0,,5056784.0,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredContractCostsAndUnbilledRevenue,,,,,,,,,,,,,,1268880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherInventory,,,,,,,,,,,,,,619530.0,566013.0,577235.0,,570679.0,,,,,,,,,,,,,,,,,,,,,,,,39038.0,
ReclamationBondsAndDeposits,,,,,,,,,,,,,,2839559.0,3741418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvanceToSuppliersRelatedParties,,,,,,,,,,,,,8570341.0,8570341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PropertySubjectToOrAvailableForOperatingLeaseNet,,,,,,,,,,,,,,1668008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConstructionInProgressNet,,,,,,,,,,,,,9754067.0,9754067.0,20172666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrepaymentForLandUseRightToRelatedParty,,,,,,,,,,,,,11805000.0,11805000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DepositsForAcquisitionOfANonConsolidatedAffiliate,,,,,,,,,,,,,1092041.0,1092041.0,,1092041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LandUseRightsnet,,,,,,,,,,,,,5487343.0,5487343.0,5487343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DepositsForAcquisitionOfLandUseRightPropertyPlantAndEquipment,,,,,,,,,,,,,618892.0,618892.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherDeferredCostsNet,,,,,,,,,,,,,105000.0,105000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherInventoryNetOfReserves,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockSubjectToPossibleConversionOrTenderSevenOneZeroOneSixThreeTwoSharesAtConversionValue,,,,,,,,,,,,,,74567134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DueToDirector,,,,,,,,,,,,,,30511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DepositsForLandUseRights,,,,,,,,,,,,,6064997.0,4389330.0,,4389330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
RealEstateInvestmentPropertyAtCost,,,,,,,,,,,,,84610919.0,81942238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AssetsHeldInTrustNoncurrent,,,,,,,,,,,,,,2326926.0,2326926.0,2161478.0,,2121009.0,,,,,,,,,,,,,,,,,,,,,,,,,
CemeteryPerpetualCareTrusts,,,,,,,,,,,,,,5475078.0,5621364.0,5747066.0,,5753417.0,,,,,,,,,,,,,,,,,,,,,,,,,
LongTermPrepaidLease,,,,,,,,,,,,,330160.0,305358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommitmentToIssueShares,,,,,,,,,,,,,,60000.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,12550.0,,,,1044881.0
DepositForAcquisitionOfNoncontrollingInterest,,,,,,,,,,,,,,772730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnrealizedLossesOnOpenContracts,,,,,,,,,,,,,165719.0,245856.0,245856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DueToRelatedPartiesAndAdvanceFromCustomersARelatedParty,,,,,,,,,,,,,,3319938.0,3319938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,12043530.0,2293086.0,5722140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnearnedRevenueAndContractAdvances,,,,,,,,,,,,,,1152869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BankAcceptancesExecutedAndOutstanding,,,,,,,,,,,,,9502241.0,9502241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,199441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RelatedPartyDepositLiabilities,,,,,,,,,,,,,486602.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,,458700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,,,,44543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NonControllingInterestInPreNeedCareTrustInvestments,,,,,,,,,,,,,,2326926.0,2326926.0,2326926.0,,2326926.0,,,,,,,,,,,,,,,,,,,,,,,,,
NonControllingInterestInPerpetualCareTrustInvestments,,,,,,,,,,,,,,5345922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,1892126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NonControllingInterestInTrustInvestments,,,,,,,,,,,,,,5475078.0,5475078.0,5747066.0,,5753417.0,,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedAmortizationCustomerList,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5928.0,5928.0,11628.0,0.0,,,,,,,,,,,,
NetDiscount,,,,,,,,,,,,,,,,,,,,,,,,106507.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
AccruedSalariesOfViesWithoutRecourseToTheCompany,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,
AccruedExpensesAndOtherLiabilitiesOfViesWithoutRecourseToTheCompanyIncludedInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,269854.0,298422.0,361908.0,,,,,,,,,,,,,,
ObligationToIssueSharesAndWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,150000.0,0.0,150000.0,,,,,,,,,,,,,
CustomerList,,,,,,,,,,,,,,,,,,,,,,,,,,,16870.0,16870.0,13070.0,16870.0,16870.0,,,,,,,,,,,,
DepositOnAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
DeferredLeaseAbandonmentLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,196938.0,196938.0,,,,,,,,,,,,,,
LongTermNotesAndLoans,,,,,,,,,,,,,,,,,,,,,,,,,,,118153.0,133107.0,,,,,,,,,,,,,,,
WarrantAndStockOptionLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,372000.0,332000.0,,,,,,,,,,,,,,
SharesToBeIssued,,,,,,,,,,,,,,,,,,,,,,,,,,,9847644.0,,,,,,,,,,,,,,,22811.0,
LongTermWarrantAndStockOptionLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,6357000.0,3069000.0,983000.0,,,,,,,,,,,,,,
Deposits,,,,,,,,,,,,,,,,,,,,0.0,,,,35000.0,,,0.0,0.0,2994364.0,,,,,,,,,,,,,,
NonCurrentLiabilitiesHeldForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
RedeemableNoncontrollingInterestEquityFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,,15899000.0,12225000.0,9393000.0,,,,,,,,,,,,,,
DueFromRelatedParties,,,,,,,,,,,,,,,,,,,,179769.0,,,,,,,,,,,,,-87105.0,,,,,,,,,,
SubscriptionsReceivedInAdvance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
CumulativeTranslationAdjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166663.0,,,,,,,,,,
NotePayableNetOfDiscountsNonCurrent,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
ShareSubscriptionsReceived,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,97392.0,,,10000.0,,,,
ConvertiblePortionOfNonControllingInterest,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
VariableInterestEntityConsolidatedCarryingAmountLiabilities,,,,,,,,,,,,,,,,2457000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProvisionOfInventories,,,,,,,,,,,,,5224000.0,,,5224000.0,,,,1543000.0,,,,,,,,,,,,,,,,,,,,,,,
DiscountOnNotesPayableNoncurrent,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TimeDepositsWithFinancialInstitutionsCurrent,,,,,,,,,,,,,,,,499201000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,,,6061000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,1698000.0,,,,,,,,,,,,,,,,,,,24240000.0,,,24240000.0,,,,,
TimeDepositsWithFinancialInstitutionsNoncurrent,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPensionPlanCurrentAndNoncurrentLiabilities,,,,,,,,,,,,,,,1553.0,2191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockIncludingAdditionalPaidInCapital,,,,,,,,,,,,,,,,47194724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrepaidLandUseRights,,,,,,,,,,,,,,,,2712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedPayrollTaxesPenalties,,,,,,,,,,,,,,,,1385854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,395000.0,,,,,,,,,,,,,,,,,,,128807000.0,,,128882000.0,,,,,
DeferredGrantIncomeCurrent,,,,,,,,,,,,,,,,318000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssuanceCosts,,,,,,,,,,,,,,,-3337.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredGrantIncomeNoncurrent,,,,,,,,,,,,,,,,2029000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConvertibleSubordinatedDebenturesOfficers,,,,,,,,,,,,,,,560000.0,560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConvertibleSubordinatedDebenturesOthers,,,,,,,,,,,,,,,80000.0,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShorttermInvestmentsClassifiedAsCashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450000.0,,,,,,,28750.0
CurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.0,1139447.0,,10000000.0,1536036.0,,,,
CurrentFinancialAssetsAtFairValueThroughProfitOrLossClassifiedAsHeldForTrading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,24577000.0,,,,,
CurrentTaxAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17319000.0,48542.0,,5587000.0,2008000.0,,,,16524.0
CurrentValueAddedTaxReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5177.0,,14984000.0,,,,,65476.0
TradeAndOtherCurrentReceivablesDueFromRelatedParties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518.0,,2328000.0,4518.0,,,7400.0,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244414.0,,,,,,,
InvestmentsInAndAdvancesToAffiliatesAtFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554477.0,,,,,,,
Inventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32374000.0,5206129.0,,33887000.0,112464000.0,,86271000.0,3668401.0,5157918.0
LongtermDeposits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,246000.0,,1114000.0,62000.0,,,93553.0,46692.0
EquipmentLoanReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17000.0,12000.0,,,,,,12000.0,,,,,,,
NoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32459000.0,0.0,,,39121000.0,,,,593547.0
DeferredTaxAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98000.0,3763000.0,,68446000.0,15513000.0,,,,
IntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15265000.0,1.0,,396105.0,5575000.0,,0.0,0.0,12704626.0
NoncurrentOreStockpiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,177600000.0,,,,,
NoncurrentLoansAndReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,5345000.0,,,,
InvestmentsInAssociatesAccountedForUsingEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7578989.0,,,7578989.0,,,,
NoncurrentValueAddedTaxReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12424000.0,0.0,,22318000.0,,,,,
StrategicInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212798.0,,,32738.0,,,,
OtherInventorySupplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99791.0,,,,,,,
FlowThroughSharesLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93000.0,,,93000.0,,,,
RoyaltyInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28798980.0,,,28798980.0,,,,
OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,428000.0,,428000.0,,,,,
CurrentTaxLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631000.0,721267.0,,3185000.0,466739.0,,,71341.0,
CurrentDerivativeFinancialLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000.0,153000.0,,650116.0,0.0,,,150000.0,23097.0
TradeAndOtherCurrentPayablesToRelatedParties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363000.0,,,0.0,,,3000.0,506072.0
CurrentFinancialLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6752000.0,,,6752000.0,,3117000.0,,21000000.0
NoncurrentPayables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191000.0,,98000.0,,,,,3000000.0
CurrentProvisionsForEmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570487.0,,,596849.0,,,180519.0,
DeferredTaxLiabilityAsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0
CurrentTaxLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26448000.0,3298000.0,,14900000.0,10794000.0,,,,483480.0
ShorttermBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12378000.0,0.0,,1281000.0,122753.0,2798975.0,,40041.0,126119.0
OtherNoncurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750000.0,104484.0,,1657000.0,104484.0,,,,1.0
RentDeferredIncomeClassifiedAsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407000.0,,407000.0,,,946000.0,,
OtherCurrentTaxLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,,,,,,
CurrentPortionOfLongtermBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000.0,50841000.0,,0.0,16490000.0,,3509000.0,,
NoncurrentPayablesToRelatedParties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4031000.0,,,3150000.0,,,,2700625.0
CommonSharePurchaseWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67305.0,,,67305.0,,,1539.0,
CurrentTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14120000.0,,,,,,,
SeriesIPreferredShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7586000.0,,2489000.0,,,,,
AdvancesFromJointVenturePartners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808905.0,,,808905.0,,,,
SeriesIIPreferredShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45120000.0,,45120000.0,,,,,
LongtermBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121877000.0,52906000.0,,391600000.0,979575000.0,8652673.0,46067000.0,721000.0,2995136.0
WarrantLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066000.0,,,,,,,
CapitalReserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56354000.0,3490526.0,,62303000.0,3278378.0,,,4238309.0,5435551.0
CurrentHeldtomaturityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000.0,,
CurrentLoansAndReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909000.0,,
CurrentTradeReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4057000.0,,,9318000.0,,,644000.0,1488.0,
CurrentReceivablesFromTaxesOtherThanIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16984000.0,,,13657000.0,36519.0,,15247000.0,19500.0,
NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605147.0,,
CurrentConvertibleNoteReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,
CurrentPrepaymentsAndOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17100000.0,,
